Name,X,Y,Z,Depth From,Depth To,Length,AL2O3,ALT,BAO,CAO,Reagente,FE2O3,Recuperacao,MGO,NB2O5,P2O5,SIO2,TIO2
DH361,2805.09,933.03,408.47,15,20,5,27.97,ALT1,0.34,0.21,722.50,17.26,13.20,0.10,0.08,1.65,28.16,4.48
DH361,2805.09,933.03,403.47,20,25,5,27.44,ALT1,0.36,0.23,722.50,17.38,13.11,0.10,0.08,1.73,28.14,4.49
DH361,2805.09,933.03,398.47,25,30,5,26.91,ALT1,0.43,0.28,727.25,18.00,13.10,0.12,0.08,1.98,27.71,4.86
DH361,2805.09,933.03,393.47,30,35,5,25.28,ALT1,0.59,0.44,865.25,19.93,13.08,0.15,0.09,2.70,25.18,5.88
DH361,2805.09,933.03,388.47,35,40,5,24.18,ALT1,0.75,0.54,789.25,22.37,12.74,0.16,0.12,3.26,22.54,6.57
DH361,2805.09,933.03,383.47,40,45,5,23.27,ALT1,0.86,0.50,632.50,24.25,12.97,0.15,0.14,3.35,20.77,6.95
DH361,2805.09,933.03,378.47,45,50,5,22.72,ALT1,0.95,0.47,632.50,24.95,12.89,0.14,0.14,3.40,20.25,7.16
DH361,2805.09,933.03,373.47,50,55,5,22.00,ALT1,1.07,0.47,586.50,25.83,10.85,0.12,0.16,3.65,19.20,7.43
DH361,2805.09,933.03,368.72,55,59.5,4.5,21.03,ALT1,1.18,0.48,581.75,26.77,10.78,0.12,0.17,3.93,18.20,7.51
DH361,2805.09,933.03,363.97,59.5,64.5,5,17.67,ALT2,1.36,0.43,582.00,31.97,10.74,0.09,0.17,4.53,15.40,6.68
DH361,2805.09,933.03,358.72,64.5,70,5.5,15.28,ALT2,1.43,0.42,590.00,39.32,10.78,0.07,0.16,4.91,11.79,5.54
DH361,2805.09,933.03,343.47,80,85,5,6.37,ALT3,0.70,9.35,599.75,24.31,11.26,2.88,0.18,8.17,22.58,9.06
DH361,2805.09,933.03,338.47,85,90,5,4.77,ALT3,0.58,11.05,695.00,26.77,11.47,2.68,0.16,9.16,20.13,10.26
DH361,2805.09,933.03,333.47,90,95,5,7.84,ALT3,0.48,5.54,730.75,20.42,12.97,4.03,0.12,4.53,31.98,6.65
DH361,2805.09,933.03,328.47,95,100,5,4.37,ALT3,0.46,10.99,669.00,21.82,11.96,2.65,0.17,8.72,25.46,10.30
DH361,2805.09,933.03,323.47,100,105,5,4.97,ALT3,0.37,13.77,699.50,20.53,13.65,3.97,0.14,10.44,21.35,9.71
DH361,2805.09,933.03,318.47,105,110,5,3.86,ALT3,0.37,12.59,689.50,23.88,12.22,3.03,0.17,9.81,22.33,9.62
DH361,2805.09,933.03,313.47,110,115,5,2.60,ALT3,0.39,13.91,704.50,19.92,12.30,2.90,0.24,10.82,24.36,11.56
DH361,2805.09,933.03,308.47,115,120,5,8.29,ALT3,0.51,7.78,889.50,15.88,13.01,6.05,0.13,5.42,34.01,3.64
DH361,2805.09,933.03,303.47,120,125,5,11.21,ALT3,0.42,4.33,758.00,11.62,13.33,6.03,0.07,2.95,41.96,1.67
DH361,2805.09,933.03,298.47,125,130,5,7.76,ALT3,0.41,7.29,723.25,15.53,12.24,7.05,0.15,5.11,32.85,5.69
DH361,2805.09,933.03,293.47,130,135,5,11.02,ALT3,1.17,3.07,662.00,12.59,12.70,5.45,0.14,2.28,41.39,1.67
DH361,2805.09,933.03,288.47,135,140,5,10.27,ALT3,1.03,6.47,803.00,11.06,12.33,5.16,0.11,4.72,38.77,1.38
DH361,2805.09,933.03,283.47,140,145,5,7.68,ALT3,0.52,11.92,872.50,12.10,12.97,6.32,0.05,8.56,31.41,3.05
DH361,2805.09,933.03,278.47,145,150,5,9.26,ALT3,0.48,6.38,755.75,14.20,13.00,7.15,0.07,3.30,37.49,3.87
DH361,2805.09,933.03,273.47,150,155,5,7.15,ALT3,0.74,9.44,670.75,18.16,13.27,6.02,0.14,4.71,30.33,5.63
DH361,2805.09,933.03,268.47,155,160,5,9.00,ALT3,0.82,8.29,821.75,11.48,12.54,5.74,0.08,3.17,37.13,3.25
DH361,2805.09,933.03,263.47,160,165,5,2.86,ALT3,1.32,17.99,805.50,17.43,12.47,4.97,0.13,5.26,20.40,7.16
DH361,2805.09,933.03,258.47,165,170,5,4.92,ALT3,1.99,9.09,641.25,20.04,10.53,7.17,0.18,5.45,27.54,5.93
DH361,2805.09,933.03,253.47,170,175,5,6.39,ALT3,0.42,12.06,696.25,19.43,12.30,3.41,0.15,8.28,28.37,5.16
DH361,2805.09,933.03,248.47,175,180,5,4.03,ALT3,0.37,15.06,699.50,22.23,12.27,1.91,0.21,10.57,23.50,6.88
DH361,2805.09,933.03,243.47,180,185,5,1.21,ALT3,0.37,25.38,684.25,16.51,12.78,0.63,0.25,19.00,21.40,1.20
DH361,2805.09,933.03,238.47,185,190,5,3.35,ALT3,0.52,15.56,755.50,22.01,11.58,1.74,0.16,11.56,24.91,4.04
DH361,2805.09,933.03,233.47,190,195,5,3.30,ALT3,0.40,15.95,685.50,22.12,12.27,1.89,0.24,12.01,24.99,1.85
DH361,2805.09,933.03,227.90,195,201.15,6.15,8.89,ALT3,0.31,9.80,710.75,16.20,12.25,6.66,0.17,5.16,30.64,1.70
DH361,2805.09,933.03,221.00,203.25,206.7,3.45,7.66,ALT5,0.28,13.49,738.00,12.00,13.33,6.47,0.06,3.01,31.43,2.06
DH362,2883.98,836.79,418.49,0,5,5,31.71,ALT1,0.22,0.16,725.50,20.85,13.32,0.13,0.11,1.31,14.08,5.80
DH362,2883.98,836.79,413.49,5,10,5,28.23,ALT1,0.34,0.21,722.50,18.94,13.20,0.13,0.09,1.64,23.55,4.91
DH362,2883.98,836.79,408.49,10,15,5,26.60,ALT1,0.40,0.24,722.50,19.10,13.16,0.14,0.09,1.87,25.57,4.93
DH362,2883.98,836.79,403.49,15,20,5,25.42,ALT1,0.53,0.33,852.75,20.86,13.13,0.16,0.11,2.33,24.94,5.60
DH362,2883.98,836.79,397.29,20,27.4,7.4,21.84,ALT1,0.75,0.39,789.25,26.84,12.85,0.15,0.13,3.04,20.04,6.72
DH362,2883.98,836.79,391.09,27.4,32.4,5,14.73,ALT2,0.89,0.48,587.25,35.90,10.64,0.18,0.22,3.95,11.46,12.30
DH362,2883.98,836.79,386.09,32.4,37.4,5,14.71,ALT2,0.65,0.58,615.00,36.40,11.36,0.22,0.17,3.99,12.07,11.30
DH362,2883.98,836.79,381.09,37.4,42.4,5,12.01,ALT2,0.59,0.56,662.00,39.26,11.13,0.25,0.24,3.80,9.46,16.18
DH362,2883.98,836.79,376.29,42.4,47,4.6,4.89,ALT2,0.79,0.76,602.75,47.73,10.25,0.26,0.41,3.98,2.05,23.72
DH362,2883.98,836.79,371.49,47,52,5,4.83,ALT3,0.34,13.16,700.75,29.83,11.73,1.07,0.27,11.90,9.53,13.62
DH362,2883.98,836.79,366.49,52,57,5,4.15,ALT3,0.34,12.48,748.00,28.24,11.73,1.53,0.36,10.91,11.47,15.39
DH362,2883.98,836.79,361.49,57,62,5,3.21,ALT3,0.44,16.02,683.75,28.47,11.77,1.30,0.22,13.49,9.55,13.10
DH362,2883.98,836.79,356.49,62,67,5,5.10,ALT3,0.39,13.61,689.50,24.70,12.22,3.25,0.17,11.29,16.86,9.01
DH362,2883.98,836.79,351.49,67,72,5,5.73,ALT3,0.33,11.32,723.00,24.93,12.21,4.10,0.15,9.31,20.32,7.69
DH362,2883.98,836.79,346.49,72,77,5,4.41,ALT3,0.29,11.18,708.50,26.88,12.27,3.49,0.19,8.92,19.50,9.68
DH362,2883.98,836.79,341.49,77,82,5,5.50,ALT3,0.65,9.29,665.25,26.07,11.38,4.33,0.16,7.93,21.17,7.62
DH362,2883.98,836.79,336.49,82,87,5,6.74,ALT3,0.41,6.68,722.00,21.64,13.32,7.58,0.12,5.09,28.62,5.13
DH362,2883.98,836.79,331.49,87,92,5,4.62,ALT3,0.24,13.06,723.25,22.79,12.24,5.80,0.15,9.69,23.30,4.62
DH362,2883.98,836.79,325.97,92,98.05,6.05,3.53,ALT3,0.54,14.70,870.25,20.29,13.06,4.92,0.13,10.83,25.24,3.64
DH362,2883.98,836.79,321.47,98.05,101,2.95,3.38,ALT4,0.15,20.92,738.00,14.11,13.33,6.52,0.07,8.84,22.51,2.41
DH362,2883.98,836.79,317.49,101,106,5,3.37,ALT5,0.15,20.92,733.75,15.37,13.30,5.04,0.12,7.88,20.71,6.25
DH362,2883.98,836.79,312.49,106,111,5,3.69,ALT5,0.29,19.04,684.50,15.26,13.65,5.36,0.14,5.11,24.33,3.54
DH362,2883.98,836.79,307.49,111,116,5,2.91,ALT5,0.48,19.87,731.75,13.97,13.00,7.33,0.09,4.72,24.06,3.24
DH362,2883.98,836.79,302.42,116,121.15,5.15,6.33,ALT5,0.23,12.98,736.00,14.71,13.33,6.69,0.09,1.53,31.01,2.33
DH363,2931.65,671.43,407.60,0,5,5,30.13,ALT1,0.24,0.16,716.00,22.13,13.21,0.15,0.11,1.38,13.56,6.27
DH363,2931.65,671.43,402.60,5,10,5,27.68,ALT1,0.37,0.20,722.50,21.01,13.11,0.13,0.10,1.69,22.06,5.39
DH363,2931.65,671.43,397.60,10,15,5,24.67,ALT1,0.46,0.21,718.75,23.60,13.24,0.12,0.11,1.90,23.66,4.98
DH363,2931.65,671.43,391.85,15,21.5,6.5,19.06,ALT1,0.56,0.19,878.00,34.85,13.05,0.11,0.11,2.42,18.02,4.36
DH363,2931.65,671.43,386.10,21.5,26.5,5,21.18,ALT2,0.65,0.23,816.25,28.72,12.85,0.15,0.12,2.36,20.43,5.30
DH363,2931.65,671.43,381.10,26.5,31.5,5,13.12,ALT2,1.11,0.27,582.75,44.32,10.82,0.23,0.18,3.29,10.37,6.79
DH363,2931.65,671.43,376.10,31.5,36.5,5,14.00,ALT2,1.22,0.29,584.25,39.96,10.83,0.20,0.18,3.53,11.43,9.14
DH363,2931.65,671.43,371.10,36.5,41.5,5,13.81,ALT2,1.53,0.36,586.50,38.13,10.64,0.15,0.25,4.30,10.72,10.37
DH363,2931.65,671.43,366.10,41.5,46.5,5,11.63,ALT2,1.26,0.49,581.75,40.39,10.54,0.15,0.24,4.73,7.91,12.14
DH363,2931.65,671.43,361.85,46.5,50,3.5,10.67,ALT2,0.65,0.56,611.50,39.83,10.95,0.23,0.26,4.14,7.94,16.23
DH363,2931.65,671.43,357.60,50,55,5,8.42,ALT3,0.49,4.54,677.25,34.16,11.14,0.94,0.23,6.10,13.45,13.02
DH363,2931.65,671.43,352.60,55,60,5,6.41,ALT3,0.40,7.55,703.25,29.78,11.73,1.51,0.21,7.66,13.08,16.45
DH363,2931.65,671.43,347.60,60,65,5,11.38,ALT3,0.38,6.11,723.25,21.48,13.30,3.61,0.12,5.77,26.14,6.31
DH363,2931.65,671.43,342.60,65,70,5,5.82,ALT3,0.30,9.78,712.50,23.13,12.27,4.27,0.28,7.70,21.41,9.81
DH363,2931.65,671.43,337.60,70,75,5,5.65,ALT3,0.23,12.38,692.50,21.70,12.22,3.80,0.17,9.10,22.56,8.25
DH363,2931.65,671.43,332.60,75,80,5,4.71,ALT3,0.22,10.92,722.00,25.91,12.27,3.90,0.22,8.00,21.09,10.20
DH363,2931.65,671.43,327.48,80,85.25,5.25,9.10,ALT3,0.35,6.98,735.75,17.11,13.30,4.77,0.13,4.16,33.98,3.02
DH363,2931.65,671.43,322.35,85.25,90.25,5,8.23,ALT4,0.25,11.86,723.25,14.18,13.30,3.25,0.10,6.16,31.68,6.02
DH363,2931.65,671.43,317.35,90.25,95.25,5,4.48,ALT4,0.25,14.77,742.00,16.21,13.33,5.68,0.12,7.30,27.07,6.87
DH363,2931.65,671.43,312.35,95.25,100.25,5,3.18,ALT4,,19.19,722.00,13.50,13.33,6.94,0.09,4.69,27.34,4.87
DH363,2931.65,671.43,307.35,100.25,105.25,5,2.23,ALT4,0.14,20.90,716.00,13.45,13.38,8.51,0.09,4.04,26.63,5.37
DH363,2931.65,671.43,302.35,105.25,110.25,5,2.38,ALT4,0.24,20.80,699.00,14.02,13.38,8.59,0.08,5.27,25.94,3.92
DH363,2931.65,671.43,298.27,110.25,113.4,3.15,2.36,ALT4,0.56,21.39,906.75,13.59,13.02,8.24,0.07,8.52,25.20,2.34
DH363,2931.65,671.43,294.20,113.4,118.4,5,2.73,ALT5,0.29,17.19,710.00,15.05,13.38,10.45,0.07,3.63,25.11,3.40
DH363,2931.65,671.43,289.60,118.4,122.6,4.2,3.77,ALT5,0.21,16.58,710.00,13.08,13.38,10.33,0.12,5.12,26.84,5.68
DH364,3102.87,861.31,379.44,0,5,5,16.05,ALT1,0.50,0.28,753.90,38.49,11.11,0.35,0.23,2.86,6.73,14.63
DH364,3102.87,861.31,374.44,5,10,5,17.76,ALT1,0.55,0.31,713.40,36.29,11.24,0.33,0.21,2.96,9.02,13.57
DH364,3102.87,861.31,370.49,10,12.9,2.9,18.69,ALT1,0.60,0.33,660.25,35.44,11.42,0.36,0.19,3.07,11.35,12.28
DH364,3102.87,861.31,365.99,12.9,19,6.1,6.33,ALT2,1.13,0.56,609.50,49.52,10.59,0.39,0.33,4.81,2.51,16.36
DH364,3102.87,861.31,360.44,19,24,5,5.48,ALT3,0.48,9.11,732.00,34.27,11.22,0.71,0.29,9.58,6.57,16.80
DH364,3102.87,861.31,355.44,24,29,5,2.89,ALT3,0.19,16.85,680.25,22.31,11.73,0.73,0.25,13.72,13.80,16.54
DH364,3102.87,861.31,350.44,29,34,5,1.95,ALT3,0.14,16.73,684.75,22.30,11.73,1.22,0.22,12.92,19.71,12.39
DH364,3102.87,861.31,345.44,34,39,5,3.78,ALT3,0.24,13.64,708.50,22.18,12.27,3.24,0.19,10.26,23.47,7.67
DH364,3102.87,861.31,340.44,39,44,5,9.06,ALT3,0.29,5.18,762.75,16.24,13.30,4.47,0.11,3.81,37.98,4.00
DH364,3102.87,861.31,335.44,44,49,5,5.22,ALT3,0.19,9.67,692.75,19.71,13.68,5.69,0.14,7.30,29.99,5.67
DH364,3102.87,861.31,330.44,49,54,5,3.24,ALT3,0.15,15.34,693.50,21.59,12.22,4.09,0.17,11.19,20.44,9.59
DH364,3102.87,861.31,325.44,54,59,5,4.83,ALT3,0.18,12.11,738.00,19.86,13.33,6.35,0.12,8.29,26.16,6.01
DH364,3102.87,861.31,320.44,59,64,5,3.50,ALT3,0.18,17.09,738.00,17.80,13.33,5.87,0.10,10.94,23.90,4.93
DH364,3102.87,861.31,314.29,64,71.3,7.3,6.92,ALT3,0.25,10.43,738.00,15.34,13.33,6.16,0.08,6.53,33.31,3.25
DH364,3102.87,861.31,308.14,71.3,76.3,5,5.57,ALT4,0.20,14.23,722.00,15.35,13.33,7.24,0.09,4.11,29.65,4.59
DH364,3102.87,861.31,303.29,76.3,81,4.7,6.12,ALT4,0.23,13.60,733.75,18.09,13.30,5.43,0.07,4.39,29.89,
DH364,3102.87,861.31,298.44,81,86,5,2.02,ALT5,0.92,20.05,794.75,11.42,12.48,10.15,0.08,3.69,19.41,2.85
DH364,3102.87,861.31,293.44,86,91,5,1.85,ALT5,0.33,19.79,699.00,12.78,13.38,8.63,0.08,4.87,22.76,4.41
DH364,3102.87,861.31,288.54,91,95.8,4.8,1.43,ALT5,0.74,21.60,815.25,12.68,12.98,8.07,0.08,3.13,19.77,4.48
DH365,3054.12,721.16,401.84,0,5,5,25.65,ALT1,0.36,0.24,722.50,22.63,13.16,0.11,0.11,1.85,20.17,6.81
DH365,3054.12,721.16,396.84,5,10,5,16.11,ALT1,0.40,0.27,702.90,32.46,11.63,0.24,0.20,2.17,14.74,14.92
DH365,3054.12,721.16,391.01,10,16.65,6.65,11.45,ALT1,0.46,0.31,727.50,38.48,11.38,0.18,0.31,2.52,9.26,19.17
DH365,3054.12,721.16,385.19,16.65,21.65,5,9.59,ALT2,0.55,0.36,709.75,41.48,11.19,0.16,0.28,3.35,6.26,20.43
DH365,3054.12,721.16,380.19,21.65,26.65,5,8.52,ALT2,0.92,0.44,606.75,43.01,10.56,0.30,0.34,4.03,4.68,20.20
DH365,3054.12,721.16,375.19,26.65,31.65,5,10.37,ALT2,1.18,0.52,595.25,41.89,10.54,0.10,0.28,4.91,6.15,15.11
DH365,3054.12,721.16,371.01,31.65,35,3.35,8.50,ALT2,0.67,0.48,599.00,44.89,10.88,0.18,0.26,3.92,5.02,19.20
DH365,3054.12,721.16,366.84,35,40,5,5.79,ALT3,0.38,6.68,703.75,38.34,11.67,0.85,0.21,7.70,6.80,18.22
DH365,3054.12,721.16,361.84,40,45,5,5.84,ALT3,0.26,11.21,723.25,30.15,13.30,2.65,0.11,9.79,15.07,9.65
DH365,3054.12,721.16,356.84,45,50,5,6.09,ALT3,0.31,8.42,738.75,27.50,13.30,4.18,0.13,7.58,22.10,6.32
DH365,3054.12,721.16,351.84,50,55,5,8.67,ALT3,0.44,3.71,729.00,25.57,13.28,7.02,0.08,3.96,26.83,4.75
DH365,3054.12,721.16,346.84,55,60,5,6.42,ALT3,0.31,6.10,733.75,28.67,13.30,5.23,0.12,4.97,25.09,5.85
DH365,3054.12,721.16,341.84,60,65,5,5.52,ALT3,0.29,9.18,733.75,21.00,13.30,5.14,0.11,6.86,28.79,5.90
DH365,3054.12,721.16,336.84,65,70,5,6.55,ALT3,0.30,9.34,734.75,20.93,13.30,3.92,0.12,6.90,29.23,5.49
DH365,3054.12,721.16,331.84,70,75,5,10.51,ALT3,0.48,5.24,721.25,14.71,12.97,3.06,0.10,3.67,39.48,3.67
DH365,3054.12,721.16,327.29,75,79.1,4.1,8.65,ALT3,0.40,6.87,759.75,16.77,13.30,5.04,0.07,4.46,36.37,3.01
DH365,3054.12,721.16,322.74,79.1,84.1,5,6.31,ALT4,0.29,12.48,742.00,16.75,13.33,5.77,0.07,3.70,30.75,3.63
DH365,3054.12,721.16,317.74,84.1,89.1,5,5.37,ALT4,0.22,14.30,722.00,15.56,13.33,6.93,0.09,3.94,29.41,3.46
DH365,3054.12,721.16,312.74,89.1,94.1,5,6.28,ALT4,0.24,12.12,722.00,15.16,13.38,7.83,0.09,2.69,31.56,3.86
DH365,3054.12,721.16,307.04,94.1,100.5,6.4,4.60,ALT4,0.37,14.43,729.75,13.83,12.30,7.15,0.19,1.25,30.02,5.68
DH365,3054.12,721.16,301.34,100.5,105.5,5,4.90,ALT5,0.43,15.27,736.00,15.90,13.28,7.05,0.10,1.17,,5.27
DH365,3054.12,721.16,295.96,105.5,111.25,5.75,3.55,ALT5,0.34,15.43,698.50,16.88,13.38,9.79,0.08,1.66,28.46,3.78
DH366,3841.66,1227.16,440.75,0,5,5,35.12,ALT1,0.03,0.08,710.50,21.28,13.21,0.07,0.07,0.62,7.05,6.68
DH366,3841.66,1227.16,435.75,5,10,5,34.58,ALT1,0.10,0.07,710.50,19.69,13.21,0.07,0.06,0.85,14.71,5.43
DH366,3841.66,1227.16,430.75,10,15,5,31.41,ALT1,0.15,0.12,717.50,17.71,13.32,0.09,0.06,1.05,23.04,4.65
DH366,3841.66,1227.16,425.75,15,20,5,29.18,ALT1,0.17,0.14,716.00,17.07,13.21,0.10,0.06,1.21,27.12,4.60
DH366,3841.66,1227.16,420.75,20,25,5,28.38,ALT1,0.19,0.17,722.50,17.19,13.20,0.11,0.06,1.35,27.73,4.65
DH366,3841.66,1227.16,415.75,25,30,5,27.20,ALT1,0.25,0.25,722.50,17.68,13.15,0.14,0.06,1.73,28.09,5.12
DH366,3841.66,1227.16,410.75,30,35,5,24.94,ALT1,0.38,0.41,722.50,20.31,13.33,0.16,0.08,2.46,25.15,6.53
DH366,3841.66,1227.16,405.75,35,40,5,21.47,ALT1,0.35,0.45,722.50,26.60,13.44,0.19,0.10,2.82,19.82,9.13
DH366,3841.66,1227.16,401.00,40,44.5,4.5,17.35,ALT1,0.26,0.42,723.00,33.94,13.33,0.31,0.13,2.75,14.97,11.78
DH366,3841.66,1227.16,396.25,44.5,49.5,5,9.25,ALT2,0.40,0.53,699.75,43.41,11.67,0.47,0.25,4.04,5.20,18.16
DH366,3841.66,1227.16,391.25,49.5,54.5,5,9.03,ALT2,0.27,0.57,703.25,46.11,11.73,0.55,0.19,4.24,5.27,16.27
DH366,3841.66,1227.16,387.43,54.5,57.15,2.65,9.18,ALT2,0.25,0.59,701.50,44.55,11.63,0.63,0.18,4.53,5.45,17.71
DH366,3841.66,1227.16,383.60,57.15,62.15,5,3.51,ALT3,0.11,10.82,706.50,42.42,11.66,0.75,0.15,9.62,5.50,14.09
DH366,3841.66,1227.16,378.60,62.15,67.15,5,3.22,ALT3,0.10,10.70,723.25,40.23,13.30,2.12,0.08,7.96,14.68,9.40
DH366,3841.66,1227.16,372.50,67.15,74.35,7.2,3.20,ALT3,0.11,18.32,723.25,24.67,13.30,3.56,0.07,10.01,20.80,7.05
DH366,3841.66,1227.16,366.40,74.35,79.35,5,3.12,ALT4,0.09,16.43,722.00,18.62,13.32,7.42,0.06,5.20,33.20,4.56
DH366,3841.66,1227.16,361.40,79.35,84.35,5,2.13,ALT4,0.06,17.06,699.00,19.13,13.38,9.05,0.05,4.17,33.46,
DH366,3841.66,1227.16,356.40,84.35,89.35,5,2.21,ALT4,0.11,12.26,753.00,20.61,13.33,6.63,0.06,3.75,35.79,5.59
DH366,3841.66,1227.16,350.32,89.35,96.5,7.15,2.05,ALT4,0.05,19.36,698.50,19.19,13.38,9.67,0.05,2.97,30.16,5.12
DH366,3841.66,1227.16,344.25,96.5,101.5,5,1.97,ALT5,0.20,21.11,715.50,14.15,13.38,10.09,0.06,3.45,29.20,4.47
DH366,3841.66,1227.16,339.25,101.5,106.5,5,2.26,ALT5,0.31,18.92,715.50,15.91,13.38,10.25,0.04,2.96,28.83,4.28
DH366,3841.66,1227.16,335.50,106.5,109,2.5,1.32,ALT5,0.09,20.06,698.50,20.14,13.38,9.81,0.05,2.07,30.84,4.40
DH367,4079.84,1325.78,443.23,0,5,5,35.76,ALT1,0.02,0.10,710.50,20.91,13.12,0.10,0.07,0.64,7.69,6.29
DH367,4079.84,1325.78,438.23,5,10,5,34.77,ALT1,0.06,0.08,710.50,19.15,13.21,0.07,0.05,0.74,13.13,5.13
DH367,4079.84,1325.78,433.23,10,15,5,32.04,ALT1,0.10,0.10,716.00,17.26,13.35,0.07,0.05,0.90,20.84,4.44
DH367,4079.84,1325.78,428.23,15,20,5,29.28,ALT1,0.13,0.14,716.00,16.40,13.21,0.09,0.05,1.09,27.12,4.30
DH367,4079.84,1325.78,423.23,20,25,5,28.37,ALT1,0.15,0.14,722.50,16.33,13.20,0.09,0.05,1.20,28.20,4.37
DH367,4079.84,1325.78,418.23,25,30,5,27.56,ALT1,0.19,0.21,722.50,16.45,13.11,0.11,0.05,1.47,28.34,4.65
DH367,4079.84,1325.78,413.23,30,35,5,25.78,ALT1,0.31,0.34,722.50,18.47,13.16,0.15,0.07,2.10,26.60,5.83
DH367,4079.84,1325.78,408.23,35,40,5,21.42,ALT1,0.30,0.45,722.50,25.48,13.44,0.16,0.09,2.79,19.83,9.37
DH367,4079.84,1325.78,402.36,40,46.75,6.75,16.34,ALT1,0.19,0.39,723.00,35.49,13.31,0.31,0.10,2.70,14.41,11.44
DH367,4079.84,1325.78,396.48,46.75,51.75,5,10.09,ALT2,0.12,0.21,723.25,50.02,13.30,0.53,0.05,2.26,8.75,10.74
DH367,4079.84,1325.78,385.31,56.75,64.1,7.35,6.26,ALT2,0.17,1.27,676.00,47.59,11.64,0.39,0.16,5.83,2.70,16.90
DH367,4079.84,1325.78,379.13,64.1,69.1,5,2.72,ALT3,0.06,12.29,674.50,37.72,13.04,1.32,0.14,9.17,9.16,14.62
DH367,4079.84,1325.78,374.13,69.1,74.1,5,3.58,ALT3,0.08,14.05,714.25,29.46,12.69,2.79,0.11,9.65,14.47,12.65
DH367,4079.84,1325.78,369.13,74.1,79.1,5,3.24,ALT3,0.08,13.48,677.50,28.73,11.74,2.85,0.16,9.58,13.91,14.44
DH367,4079.84,1325.78,363.06,79.1,86.25,7.15,2.97,ALT3,0.08,16.47,738.75,27.03,13.30,4.10,0.09,7.07,18.81,10.21
DH367,4079.84,1325.78,356.98,86.25,91.25,5,1.39,ALT4,0.04,19.75,738.00,21.92,13.33,6.63,0.08,4.02,26.74,9.08
DH367,4079.84,1325.78,351.81,91.25,96.6,5.35,1.53,ALT4,0.05,19.77,722.00,21.44,13.33,7.12,0.12,3.11,24.16,10.05
DH367,4079.84,1325.78,346.63,96.6,101.6,5,1.55,ALT5,0.05,24.57,722.00,14.89,13.65,7.99,0.08,4.16,24.48,7.70
DH367,4079.84,1325.78,341.63,101.6,106.6,5,1.79,ALT5,0.08,23.21,716.00,16.18,13.65,8.39,0.10,4.51,25.69,9.51
DH367,4079.84,1325.78,336.36,106.6,112.15,5.55,2.80,ALT5,0.14,21.38,699.00,17.09,13.38,8.65,0.05,4.34,28.13,6.06
DH368,3391.42,818.44,344.94,0,4,4,11.58,ALT1,0.85,0.44,580.50,44.52,10.58,0.44,0.24,4.29,3.41,17.48
DH368,3391.42,818.44,330.44,14,19,5,3.41,ALT3,0.45,15.73,721.00,30.09,13.28,1.24,0.11,12.74,13.29,10.00
DH368,3391.42,818.44,325.44,19,24,5,2.29,ALT3,0.29,14.18,723.25,26.62,13.30,2.14,0.12,10.93,19.73,9.56
DH368,3391.42,818.44,320.44,24,29,5,2.15,ALT3,0.26,15.36,738.75,22.17,13.30,3.98,0.10,11.28,21.97,7.95
DH368,3391.42,818.44,315.69,29,33.5,4.5,2.06,ALT3,0.21,15.30,736.75,21.72,13.30,4.75,0.12,10.92,20.90,9.96
DH368,3391.42,818.44,310.94,33.5,38.5,5,0.97,ALT4,0.10,22.93,738.00,16.74,13.33,6.59,0.09,5.67,17.78,6.70
DH368,3391.42,818.44,305.94,38.5,43.5,5,1.30,ALT4,0.13,22.55,722.00,18.30,13.33,6.89,0.08,5.19,16.66,5.44
DH368,3391.42,818.44,300.94,43.5,48.5,5,1.84,ALT4,0.36,20.28,722.00,18.11,13.33,7.34,0.09,4.84,18.29,5.83
DH368,3391.42,818.44,295.94,48.5,53.5,5,2.00,ALT4,0.74,21.04,815.25,14.29,12.98,7.94,0.09,3.57,20.95,4.46
DH368,3391.42,818.44,292.09,53.5,56.2,2.7,1.75,ALT4,0.50,21.11,823.50,15.31,13.16,8.12,0.10,3.43,21.20,5.74
DH368,3391.42,818.44,282.47,61.2,67.75,6.55,1.40,ALT5,0.50,19.23,823.50,18.49,13.16,7.95,0.09,3.71,19.85,5.75
DH369,4035.21,1179.61,441.66,0,5,5,34.54,ALT1,0.05,0.17,710.50,20.99,13.21,0.11,0.07,0.77,9.43,6.27
DH369,4035.21,1179.61,436.66,5,10,5,33.65,ALT1,0.10,0.14,710.50,19.24,13.21,0.09,0.05,0.91,16.28,5.15
DH369,4035.21,1179.61,431.66,10,15,5,30.57,ALT1,0.14,0.15,717.00,17.58,13.32,0.09,0.05,1.11,24.05,4.57
DH369,4035.21,1179.61,426.66,15,20,5,28.79,ALT1,0.17,0.17,716.00,17.12,13.20,0.11,0.05,1.26,27.24,4.58
DH369,4035.21,1179.61,421.66,20,25,5,27.86,ALT1,0.20,0.20,722.50,17.37,13.11,0.11,0.05,1.45,27.84,4.79
DH369,4035.21,1179.61,416.66,25,30,5,27.07,ALT1,0.23,0.25,722.50,17.66,13.15,0.13,0.05,1.71,27.94,5.02
DH369,4035.21,1179.61,411.66,30,35,5,23.37,ALT1,0.36,0.44,722.50,22.90,13.40,0.17,0.08,2.63,22.72,7.82
DH369,4035.21,1179.61,406.66,35,40,5,21.72,ALT1,0.29,0.44,722.50,25.39,13.44,0.19,0.10,2.66,20.81,9.18
